file_path,TUPLE3,REDUCE,SHORT_BINUNICODE,BUILD,NONE,EMPTY_LIST,BINFLOAT,LONG_BINPUT,SETITEM,APPENDS,BININT2,LONG1,MARK,MEMOIZE,BINGET,LONG_BINGET,BININT1,EMPTY_DICT,STACK_GLOBAL,SETITEMS,PROTO,BININT,TUPLE2,NEWFALSE,TUPLE,EMPTY_TUPLE,APPEND,NEWTRUE,GLOBAL,FRAME,BINPUT,TUPLE1,STOP,BINUNICODE,BINPERSID
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/PAIXAI__Astrid-1B-CPU/pytorch_model/data.pkl.trace.txt,0,488,0,0,0,0,0,1672,0,0,506,0,521,0,1213,0,552,1,0,1,1,114,132,244,520,276,0,0,5,0,256,292,1,490,244
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bigcode__santacoderpack/archive/data.pkl.trace.txt,0,584,0,0,0,0,0,2087,0,0,682,0,585,0,1456,0,584,1,0,1,1,98,196,292,584,292,0,0,3,0,256,388,1,587,292
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bit-dny__MindLLM-1b3-chat-zh-v2.0/pytorch_model/data.pkl.trace.txt,0,634,0,0,0,0,0,2286,0,0,779,0,635,0,1580,0,634,1,0,1,1,149,294,317,634,317,0,0,3,0,256,340,1,636,317
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/nguyenthanhthuan__Llama_3.2_1B_Intruct_Tool_Calling_V2/pytorch_model/data.pkl.trace.txt,0,292,0,0,0,0,0,1063,0,0,404,0,293,0,580,0,292,1,0,1,1,114,226,146,292,146,0,0,3,0,256,66,1,439,146
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cyberagent__open-calm-1b/pytorch_model/data.pkl.trace.txt,0,728,0,0,0,0,0,2616,0,0,754,0,777,0,1813,0,824,1,0,1,1,170,196,364,776,412,0,0,5,0,256,436,1,730,364
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/architext__gptj-162M/archive/data.pkl.trace.txt,0,254,0,0,0,0,0,787,0,0,327,0,257,0,629,22,256,1,0,1,1,77,148,127,256,129,0,0,4,0,256,102,1,278,127
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/pankajmathur__orca_mini_v9_6_1B-Instruct/pytorch_model/data.pkl.trace.txt,0,294,0,0,0,0,0,1071,0,0,406,0,295,0,585,0,294,1,0,1,1,116,228,147,294,147,0,0,3,0,256,66,1,441,147
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/GreenBitAI__LLaMA-7B-2bit/pytorch_model/data.pkl.trace.txt,896,3720,0,1,0,0,0,17393,455,0,4136,0,3721,0,7433,453,6796,455,0,3,1,546,1796,1859,3718,1861,0,0,4,0,256,1026,1,6034,1859
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/lightblue__suzume-llama-3-8B-multilingual/pytorch_model/data.pkl.trace.txt,0,582,0,0,0,0,0,2079,0,0,756,397,583,0,1449,0,293,1,0,1,1,170,452,291,582,291,0,0,3,0,256,130,1,585,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__GPT-Neo-2.7B-Janeway/archive/data.pkl.trace.txt,0,970,0,1,0,0,0,4603,489,0,904,503,1034,0,2352,487,1101,489,0,2,1,432,388,484,1032,550,0,0,4,0,256,452,1,1524,484
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/pawelppppaolo__gpt4chan_model_float16/archive/data.pkl.trace.txt,0,574,0,0,0,0,0,2099,0,0,743,0,577,0,1429,54,576,1,0,1,1,173,340,287,576,289,0,0,4,0,256,230,1,630,287
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/baichuan-inc__Baichuan2-13B-Chat-4bits/pytorch_model/data.pkl.trace.txt,83,2534,0,0,400,600,0,9960,0,600,1168,0,2769,0,5490,0,3168,1,0,1,1,804,604,1284,2168,1567,0,83,9,0,256,1564,1,2653,1084
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/DeathReaper0965__gpt2-large-code-generator/pytorch_model/data.pkl.trace.txt,0,1162,0,0,0,0,0,4977,0,0,1357,0,1163,0,2321,0,1162,1,0,1,1,195,390,581,1162,581,0,0,3,0,256,772,1,1743,581
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/facebook__opt-2.7b/archive/data.pkl.trace.txt,0,1034,0,0,0,0,0,3885,0,0,1229,0,1035,0,2581,0,1034,1,0,1,1,195,390,517,1034,517,0,0,3,0,256,644,1,1035,517
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__joebiden/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/PipableAI__pip-sql-1.3b/pytorch_model/data.pkl.trace.txt,0,440,0,1,0,0,0,2190,343,0,608,0,440,0,1092,341,780,343,0,2,1,170,340,219,438,221,0,0,3,0,256,98,1,784,219
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/uer__gpt2-chinese-couplet/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1419,153,0,385,0,372,0,861,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,502,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/winglian__llama-2-4b/pytorch_model/data.pkl.trace.txt,0,294,0,0,0,0,0,926,0,0,375,205,295,0,730,0,148,1,0,1,1,88,228,147,294,147,0,0,3,0,256,66,1,296,147
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/PygmalionAI__pygmalion-350m/pytorch_model/data.pkl.trace.txt,0,778,0,1,0,0,0,3247,3,0,924,0,777,0,1550,0,777,2,0,1,1,148,296,388,776,390,0,0,3,0,256,480,1,1168,388
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/mosaicml__mpt-1b-redpajama-200b-dolly/pytorch_model/data.pkl.trace.txt,0,390,0,1,0,0,0,2146,421,0,485,0,390,0,967,419,808,421,0,2,1,97,194,194,388,196,0,0,3,0,256,194,1,812,194
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/FredZhang7__distilgpt2-stable-diffusion/archive/data.pkl.trace.txt,0,178,0,0,0,0,0,538,0,0,199,0,191,0,352,0,190,1,0,1,1,45,54,89,190,101,0,0,4,0,256,100,1,267,89
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Locutusque__gpt2-xl-conversational/pytorch_model/data.pkl.trace.txt,0,1162,0,0,0,0,0,4977,0,0,1357,0,1163,0,2321,0,1162,1,0,1,1,195,390,581,1162,581,0,0,3,0,256,772,1,1743,581
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/flax-community__gpt2-small-indonesian/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1418,153,0,385,0,372,0,862,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,501,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/patent__PatentGPT-J-1.6B/archive/data.pkl.trace.txt,0,574,0,0,0,0,0,2099,0,0,743,0,577,0,1429,54,576,1,0,1,1,173,340,287,576,289,0,0,4,0,256,230,1,630,287
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__slim-intent/pytorch_model/data.pkl.trace.txt,0,404,0,1,0,0,0,2190,315,0,558,0,404,0,802,313,716,315,0,2,1,156,312,201,402,203,0,0,3,0,256,90,1,920,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/MBZUAI__MobiLlama-05B-Chat/pytorch_model/data.pkl.trace.txt,0,320,0,0,0,0,0,1093,0,0,369,0,321,0,858,0,364,1,0,1,1,93,186,160,320,160,0,0,3,0,256,134,1,385,160
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/IlyaGusev__rugpt_large_turbo_instructed/pytorch_model/data.pkl.trace.txt,0,682,0,0,0,0,0,2770,0,0,757,0,731,0,1360,0,730,1,0,1,1,171,198,341,730,389,0,0,4,0,256,388,1,1023,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/gokceuludogan__ChemBERTaLM/archive/data.pkl.trace.txt,0,220,0,1,0,0,0,967,117,0,260,0,220,0,433,115,336,117,0,2,1,40,84,109,218,111,0,0,4,0,256,134,1,446,109
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Langboat__bloom-1b4-zh/archive/data.pkl.trace.txt,0,588,0,0,0,0,0,2102,0,0,686,0,589,0,1465,0,588,1,0,1,1,98,196,294,588,294,0,0,3,0,256,392,1,590,294
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cerebras__Cerebras-GPT-2.7B/archive/data.pkl.trace.txt,0,905,0,0,0,0,0,3303,0,0,1002,0,969,0,2255,0,968,0,0,1,1,226,260,452,968,517,0,0,4,0,256,516,1,906,452
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/sdadas__polish-gpt2-small/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1110,0,0,385,0,371,0,860,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,347,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/NYTK__text-generation-news-gpt2-small-hungarian/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1591,153,0,385,0,372,0,689,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,674,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/alibaba-pai__pai-bloom-1b1-text2prompt-sd-v2/pytorch_model/data.pkl.trace.txt,0,588,0,0,0,0,0,2101,0,0,684,0,589,0,1466,0,588,1,0,1,1,100,196,294,588,294,0,0,3,0,256,392,1,589,294
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/phamhai__Llama-3.2-1B-CyberFrog/hf_model_0001_4/data.pkl.trace.txt,0,292,0,0,0,0,0,918,0,0,404,0,293,0,725,0,292,1,0,1,1,114,226,146,292,146,0,0,3,0,256,66,1,294,146
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/yuanzhoulvpi__gpt2_chinese/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AI4PD__ZymCTRL/archive/data.pkl.trace.txt,0,1018,0,0,0,0,0,4258,0,0,1129,0,1091,0,2032,0,1090,1,0,1,1,255,294,509,1090,581,0,0,4,0,256,580,1,1527,509
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/codys12__Qwen3-8B-BitNet/pytorch_model/data.pkl.trace.txt,0,1810,0,0,0,0,0,6992,0,0,1413,0,1811,0,4518,0,2460,1,0,1,1,255,508,905,1810,905,0,0,5,0,256,1302,1,1812,905
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__youri-7b-chat/pytorch_model/data.pkl.trace.txt,0,582,0,0,0,0,0,2078,0,0,743,493,583,0,1450,0,292,1,0,1,1,88,452,291,582,291,0,0,3,0,256,130,1,584,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/DataCanvas__Alaya-7B-Chat/pytorch_model/data.pkl.trace.txt,0,776,0,1,0,0,0,3766,459,0,903,0,776,0,1932,457,1232,459,0,2,1,129,258,387,774,389,0,0,3,0,256,516,1,1236,387
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/SiberiaSoft__ruGPT3_medium_chitchat/archive/data.pkl.trace.txt,0,684,0,1,0,0,0,3366,297,0,757,0,732,0,1362,295,1026,297,0,2,1,171,198,341,730,391,0,0,4,0,256,388,1,1321,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/tog__TinyLlama-1.1B-alpaca-chat-v1.5/pytorch_model/data.pkl.trace.txt,0,402,0,0,0,0,0,1358,0,0,558,0,403,0,1000,0,402,1,0,1,1,156,312,201,402,201,0,0,3,0,256,90,1,404,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/thesephist__contra-bottleneck-t5-base-wikipedia/pytorch_model/data.pkl.trace.txt,0,552,0,0,0,0,0,2231,0,0,759,0,553,0,1101,1,560,1,0,1,1,211,426,276,552,276,0,0,3,0,256,126,1,827,276
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/NlpHUST__gpt2-vietnamese/archive/data.pkl.trace.txt,0,346,0,1,0,0,0,1431,163,0,382,0,370,0,856,161,530,163,0,2,1,86,100,172,368,198,0,0,4,0,256,196,1,510,172
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__japanese-gpt-neox-3.6b/archive/data.pkl.trace.txt,0,1088,0,0,0,0,0,4032,0,0,1126,0,1161,0,2713,0,1232,1,0,1,1,254,292,544,1160,616,0,0,5,0,256,652,1,1090,544
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/PipableAI__pip-library-etl-1.3b/pytorch_model/data.pkl.trace.txt,0,440,0,1,0,0,0,2408,343,0,608,0,440,0,874,341,780,343,0,2,1,170,340,219,438,221,0,0,3,0,256,98,1,1002,219
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__fairseq-dense-6.7B-Janeway/archive/data.pkl.trace.txt,0,1033,0,0,0,0,0,3879,0,0,1226,0,1033,0,2577,0,1032,0,0,1,1,194,388,516,1032,517,0,0,3,0,256,644,1,1035,516
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/declare-lab__flacuna-13b-v1.0/pytorch_model/data.pkl.trace.txt,0,1688,0,1,0,0,0,9599,1209,0,1809,0,1689,0,3527,1207,3055,1209,0,3,1,600,884,843,1686,845,0,0,5,0,256,802,1,3581,843
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/transformersbook__codeparrot/archive/data.pkl.trace.txt,0,1356,0,1,0,0,0,6918,585,0,1501,0,1452,0,2706,583,2034,585,0,2,1,339,390,677,1450,775,0,0,4,0,256,772,1,2617,677
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/minhtoan__gpt3-small-vietnamese/archive/data.pkl.trace.txt,0,368,0,0,0,0,0,1382,0,0,430,0,393,0,731,0,392,1,0,1,1,110,148,184,392,208,0,0,4,0,256,172,1,553,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RWKV__v5-Eagle-7B-HF/pytorch_model/data.pkl.trace.txt,384,1420,0,0,0,0,0,4723,0,0,1574,436,1421,0,4252,0,1289,1,0,1,1,953,644,710,1420,710,0,0,3,0,256,392,1,715,710
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__OPT-350M-Nerys-v2/archive/data.pkl.trace.txt,0,777,0,0,0,0,0,2855,0,0,924,0,777,0,1937,0,776,0,0,1,1,148,296,388,776,389,0,0,3,0,256,480,1,779,388
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__GPT-J-6B-Skein/archive/data.pkl.trace.txt,0,574,0,0,0,0,0,2099,0,0,743,0,577,0,1429,54,576,1,0,1,1,173,340,287,576,289,0,0,4,0,256,230,1,630,287
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Langboat__bloom-389m-zh/archive/data.pkl.trace.txt,0,588,0,0,0,0,0,2102,0,0,686,0,589,0,1465,0,588,1,0,1,1,98,196,294,588,294,0,0,3,0,256,392,1,590,294
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/mrm8488__bloom-7b1-8bit/archive/data.pkl.trace.txt,0,1220,0,0,0,0,0,4510,0,0,1336,0,1221,0,3165,0,1220,1,0,1,1,128,244,610,1220,610,0,0,4,0,256,976,1,1101,610
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/facebook__opt-iml-1.3b/archive/data.pkl.trace.txt,0,776,0,0,0,0,0,2854,0,0,922,0,777,0,1935,0,776,1,0,1,1,146,292,388,776,388,0,0,3,0,256,484,1,778,388
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/facebook__xglm-4.5B/archive/data.pkl.trace.txt,0,1546,0,1,0,0,0,6904,488,0,1832,0,1546,0,3857,486,2031,488,0,2,1,292,580,772,1544,774,0,0,3,0,256,964,1,2035,772
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Amrrs__sd-prompt-generator-gpt-neo/archive/data.pkl.trace.txt,0,368,0,0,0,0,0,1199,0,0,430,0,393,0,914,0,392,1,0,1,1,110,148,184,392,208,0,0,4,0,256,172,1,370,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/robowaifudev__megatron-gpt2-345m/archive/data.pkl.trace.txt,0,680,0,0,0,0,0,2425,0,0,754,0,729,0,1694,0,728,1,0,1,1,170,196,340,728,388,0,0,5,0,256,388,1,683,340
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/gorkemgoknar__gpt2-turkish-writer/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1591,153,0,385,0,372,0,689,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,674,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__GPT-Neo-1.3B-Adventure/archive/data.pkl.trace.txt,0,730,0,1,0,0,0,3766,393,0,850,0,778,0,1453,391,1168,393,0,2,1,218,292,364,776,414,0,0,4,0,256,340,1,1487,364
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/shibing624__gpt2-dialogbot-base-chinese/archive/data.pkl.trace.txt,0,290,0,0,0,0,0,890,0,0,323,0,311,0,720,0,310,1,0,1,1,73,86,145,310,165,0,0,4,0,256,164,1,291,145
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cyberagent__open-calm-small/pytorch_model/data.pkl.trace.txt,0,368,0,0,0,0,0,1200,0,0,382,0,393,0,913,0,416,1,0,1,1,86,100,184,392,208,0,0,5,0,256,220,1,370,184
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Gustavosta__MagicPrompt-Dalle/archive/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Salesforce__codegen-350M-nl/archive/data.pkl.trace.txt,0,370,0,0,0,0,0,1231,0,0,472,0,411,0,919,0,410,1,0,1,1,142,164,185,410,185,0,0,4,0,256,166,1,372,185
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/MayaPH__FinOPT-Franklin/pytorch_model/data.pkl.trace.txt,0,778,0,0,0,0,0,2861,0,0,925,0,779,0,1941,0,778,1,0,1,1,147,294,389,778,389,0,0,3,0,256,484,1,779,389
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/openbmb__MiniCPM-2B-dpo-fp32/pytorch_model/data.pkl.trace.txt,0,725,0,0,0,0,0,2646,0,0,1004,0,725,0,1806,0,724,0,0,1,1,282,562,362,724,363,0,0,3,0,256,162,1,726,362
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/dzionek__distilgpt2-rap/pytorch_model/data.pkl.trace.txt,0,178,0,0,0,0,0,450,0,0,199,0,191,0,440,0,190,1,0,1,1,45,54,89,190,101,0,0,4,0,256,100,1,179,89
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__dragon-deci-6b-v0/pytorch_model/data.pkl.trace.txt,0,584,0,1,0,0,0,3280,455,0,768,0,584,0,1162,453,1076,455,0,2,1,226,452,291,582,293,0,0,3,0,256,130,1,1330,291
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/benjamin__gerpt2-large/archive/data.pkl.trace.txt,0,1018,0,0,0,0,0,3751,0,0,1129,0,1091,0,2539,0,1090,1,0,1,1,255,294,509,1090,581,0,0,4,0,256,580,1,1020,509
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/llmware__slim-nli/pytorch_model/data.pkl.trace.txt,0,404,0,1,0,0,0,2190,315,0,558,0,404,0,802,313,716,315,0,2,1,156,312,201,402,203,0,0,3,0,256,90,1,920,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/cerebras__Cerebras-GPT-1.3B/archive/data.pkl.trace.txt,0,681,0,0,0,0,0,2423,0,0,754,0,729,0,1695,0,728,0,0,1,1,170,196,340,728,389,0,0,4,0,256,388,1,682,340
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/stanfordnlp__backpack-gpt2/pytorch_model/data.pkl.trace.txt,0,384,0,1,0,0,0,1630,188,0,428,0,408,0,954,186,593,188,0,2,1,94,116,191,406,217,0,0,4,0,256,218,1,570,191
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/FinancialSupport__NanoGPT/pytorch_model/data.pkl.trace.txt,0,300,0,1,0,0,0,1249,153,0,349,0,300,0,743,151,450,153,0,2,1,51,102,149,298,151,0,0,3,0,256,196,1,453,149
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__bilingual-gpt-neox-4b-instruction-sft/pytorch_model/data.pkl.trace.txt,0,944,0,0,0,0,0,3526,0,0,1016,0,945,0,2355,0,1016,1,0,1,1,148,292,472,944,472,0,0,3,0,256,652,1,946,472
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RUCAIBox__mvp-data-to-text/archive/data.pkl.trace.txt,0,1061,0,0,0,0,0,4516,0,0,1265,0,1061,0,2120,0,1064,0,0,1,1,207,416,530,1060,531,0,0,3,0,256,644,1,1588,530
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/ikala__bloom-zh-3b-chat/pytorch_model/data.pkl.trace.txt,0,731,0,0,0,0,0,2671,0,0,850,0,731,0,1822,0,730,0,0,1,1,122,242,365,730,366,0,0,3,0,256,488,1,733,365
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/Isotonic__gpt-human-assistant/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1282,0,0,385,0,371,0,688,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,519,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/MysteriousAI__Mia-1B/pytorch_model/data.pkl.trace.txt,0,402,0,0,0,0,0,1558,0,0,558,0,403,0,800,0,402,1,0,1,1,156,312,201,402,201,0,0,3,0,256,90,1,604,201
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/huggingtweets__bitcoin/archive/data.pkl.trace.txt,0,348,0,1,0,0,0,1591,153,0,385,0,372,0,689,151,522,153,0,2,1,87,102,173,370,199,0,0,4,0,256,196,1,674,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/rinna__bilingual-gpt-neox-4b-8k/pytorch_model/data.pkl.trace.txt,0,1088,0,0,0,0,0,4031,0,0,1124,0,1161,0,2714,0,1232,1,0,1,1,256,292,544,1160,616,0,0,4,0,256,652,1,1090,544
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/RWKV__rwkv-4-430m-pile/pytorch_model/data.pkl.trace.txt,240,876,0,0,0,0,0,3254,0,0,1286,0,877,0,2185,0,1116,1,0,1,1,170,340,438,876,438,0,0,3,0,256,296,1,878,438
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/akoksal__LongForm-OPT-125M/pytorch_model/data.pkl.trace.txt,0,394,0,0,0,0,0,1521,0,0,469,0,395,0,785,0,394,1,0,1,1,75,150,197,394,197,0,0,3,0,256,244,1,591,197
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/EleutherAI__pythia-1b/pytorch_model/data.pkl.trace.txt,0,488,0,0,0,0,0,1671,0,0,506,0,521,0,1214,0,552,1,0,1,1,114,132,244,520,276,0,0,4,0,256,292,1,490,244
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__OPT-350M-Erebus/archive/data.pkl.trace.txt,0,777,0,0,0,0,0,2855,0,0,924,0,777,0,1937,0,776,0,0,1,1,148,296,388,776,389,0,0,3,0,256,480,1,779,388
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AlexWortega__instruct_rugptMedium/pytorch_model/data.pkl.trace.txt,0,682,0,0,0,0,0,2430,0,0,757,0,731,0,1700,0,730,1,0,1,1,171,198,341,730,389,0,0,4,0,256,388,1,683,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/heegyu__ajoublue-gpt2-base/pytorch_model/data.pkl.trace.txt,0,346,0,0,0,0,0,1110,0,0,385,0,371,0,860,0,370,1,0,1,1,87,102,173,370,197,0,0,4,0,256,196,1,347,173
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/JackFram__llama-68m/pytorch_model/data.pkl.trace.txt,0,46,0,0,0,0,0,0,0,0,58,0,47,0,88,0,50,1,0,1,1,16,32,23,46,23,0,0,3,0,212,14,1,70,23
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/bigscience__bloomz-7b1/archive/data.pkl.trace.txt,0,732,0,1,0,0,0,3344,336,0,850,0,732,0,1822,334,1065,336,0,2,1,122,242,365,730,367,0,0,3,0,256,488,1,1069,365
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KingNish__Reasoning-0.5b/pytorch_model/data.pkl.trace.txt,0,580,0,0,0,0,0,2359,0,0,604,0,581,0,1156,0,724,1,0,1,1,170,338,290,580,290,0,0,3,0,256,242,1,871,290
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/dicta-il__BEREL_3.0/pytorch_model/data.pkl.trace.txt,0,410,0,0,0,0,0,1389,0,0,482,0,411,0,1020,1,412,1,0,1,1,82,156,205,410,205,0,0,4,0,256,254,1,410,205
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/chuxin-llm__Chuxin-1.6B-Base/pytorch_model2/data.pkl.trace.txt,0,438,0,0,0,0,0,1502,0,0,606,0,439,0,1090,0,438,1,0,1,1,172,340,219,438,219,0,0,3,0,256,98,1,440,219
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/AI-Sweden-Models__gpt-sw3-1.3b/pytorch_model/data.pkl.trace.txt,0,682,0,0,0,0,0,2430,0,0,757,0,731,0,1700,0,730,1,0,1,1,171,198,341,730,389,0,0,4,0,256,388,1,683,341
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/microsoft__Florence-2-large-ft/pytorch_model/data.pkl.trace.txt,0,1842,0,0,0,0,0,7121,0,0,1582,0,1947,0,4597,0,1235,1,0,1,1,1777,598,921,1946,921,0,0,3,0,256,1140,1,1847,921
/mnt/The_Second_Drive/Security/ML_Research/downloaded_hf/text-generation/KoboldAI__GPT-Neo-2.7B-Horni/archive/data.pkl.trace.txt,0,936,0,0,0,0,0,3898,0,0,856,503,969,0,1867,0,549,1,0,1,1,384,388,468,968,532,0,0,4,0,256,452,1,1405,468
